ts_unix_ms,open,high,low,close,volume
1704666600000,1.10041,1.10058,1.09998,1.10023,148
1704666900000,1.10023,1.10045,1.09984,1.1001,149
1704667200000,1.1001,1.10036,1.09976,1.10003,100
1704667500000,1.10003,1.10031,1.09973,1.10002,101
1704667800000,1.10002,1.10035,1.09972,1.10006,102
1704668100000,1.10006,1.10045,1.09976,1.10015,103
1704668400000,1.10015,1.1006,1.09986,1.1003,104
1704668700000,1.1003,1.10077,1.1,1.1005,105
1704669000000,1.1005,1.10097,1.1002,1.10073,106
1704669300000,1.10073,1.1012,1.10044,1.101,107
1704669600000,1.101,1.10143,1.10071,1.10128,108
1704669900000,1.10128,1.10167,1.10101,1.10158,109
1704670200000,1.10158,1.10191,1.10132,1.10187,110
1704670500000,1.10187,1.10218,1.10163,1.10216,111
1704670800000,1.10216,1.10251,1.10193,1.10243,112
1704671100000,1.10243,1.10282,1.10222,1.10268,113
1704671400000,1.10268,1.10308,1.10249,1.10289,114
1704671700000,1.10289,1.10331,1.10272,1.10307,115
1704672000000,1.10307,1.10348,1.10293,1.10322,116
1704672300000,1.10322,1.10362,1.1031,1.10333,117
1704672600000,1.10333,1.10371,1.10323,1.10341,118
1704672900000,1.10341,1.10376,1.10334,1.10346,119
1704673200000,1.10346,1.10377,1.10341,1.10348,120
1704673500000,1.10348,1.10376,1.10347,1.1035,121
1704673800000,1.1035,1.10373,1.10349,1.1035,122
1704674100000,1.1035,1.10369,1.10346,1.1035,123
1704674400000,1.1035,1.10365,1.10344,1.10352,124
1704674700000,1.10352,1.10363,1.10343,1.10355,125
1704675000000,1.10355,1.10363,1.10344,1.10361,126
1704675300000,1.10361,1.10374,1.10347,1.1037,127
1704675600000,1.1037,1.10393,1.10354,1.10383,128
1704675900000,1.10383,1.10415,1.10365,1.104,129
1704676200000,1.104,1.10441,1.10379,1.10421,130
1704676500000,1.10421,1.1047,1.10398,1.10445,131
1704676800000,1.10445,1.10501,1.10421,1.10474,132
1704677100000,1.10474,1.10534,1.10448,1.10505,133
1704677400000,1.10505,1.10569,1.10478,1.10539,134
1704677700000,1.10539,1.10604,1.10511,1.10574,135
1704678000000,1.10574,1.10638,1.10545,1.1061,136
1704678300000,1.1061,1.1067,1.1058,1.10645,137
1704678600000,1.10645,1.10701,1.10615,1.10679,138
1704678900000,1.10679,1.10727,1.10649,1.1071,139
1704679200000,1.1071,1.1075,1.1068,1.10738,140
1704679500000,1.10738,1.10768,1.10709,1.10762,141
1704679800000,1.10762,1.10781,1.10733,1.10781,142
1704680100000,1.10781,1.108,1.10753,1.10795,143
1704680400000,1.10795,1.10814,1.10768,1.10803,144
1704680700000,1.10803,1.10822,1.10777,1.10805,145
1704681000000,1.10805,1.10827,1.10778,1.10802,146
1704681300000,1.10802,1.10827,1.10772,1.10794,147
1704681600000,1.10794,1.10822,1.10762,1.10782,148
1704681900000,1.10782,1.10811,1.10747,1.10766,149
1704682200000,1.10766,1.10796,1.1073,1.10746,100
1704682500000,1.10746,1.10776,1.10712,1.10725,101
1704682800000,1.10725,1.10753,1.10692,1.10703,102
1704683100000,1.10703,1.10728,1.10673,1.10681,103
1704683400000,1.10681,1.10701,1.10654,1.1066,104
1704683700000,1.1066,1.10675,1.10637,1.1064,105
1704684000000,1.1064,1.1065,1.10622,1.10623,106
1704684300000,1.10623,1.10627,1.10606,1.10609,107
1704684600000,1.10609,1.1061,1.10592,1.10597,108
1704684900000,1.10597,1.10605,1.10582,1.1059,109
1704685200000,1.1059,1.10603,1.10575,1.10585,110
1704685500000,1.10585,1.10603,1.10571,1.10584,111
1704685800000,1.10584,1.10607,1.10568,1.10585,112
1704686100000,1.10585,1.10613,1.10567,1.10587,113
1704686400000,1.10587,1.1062,1.10568,1.10591,114
1704686700000,1.10591,1.10626,1.1057,1.10596,115
1704687000000,1.10596,1.10629,1.10572,1.106,116
1704687300000,1.106,1.10631,1.10575,1.10602,117
1704687600000,1.10602,1.10628,1.10575,1.10602,118
1704687900000,1.10602,1.10625,1.10571,1.10599,119
1704688200000,1.10599,1.10618,1.10564,1.10592,120
1704688500000,1.10592,1.10606,1.10552,1.10581,121
1704688800000,1.10581,1.1059,1.10537,1.10566,122
1704689100000,1.10566,1.10569,1.10517,1.10547,123
1704689400000,1.10547,1.1055,1.10493,1.10523,124
1704689700000,1.10523,1.10532,1.10466,1.10496,125
1704690000000,1.10496,1.1051,1.10436,1.10465,126
1704690300000,1.10465,1.10484,1.10403,1.10431,127
1704690600000,1.10431,1.10455,1.10369,1.10396,128
1704690900000,1.10396,1.10423,1.10334,1.1036,129
1704691200000,1.1036,1.10389,1.10299,1.10324,130
1704691500000,1.10324,1.10354,1.10267,1.1029,131
1704691800000,1.1029,1.1032,1.10236,1.10258,132
1704692100000,1.10258,1.10286,1.1021,1.10229,133
1704692400000,1.10229,1.10255,1.10187,1.10204,134
1704692700000,1.10204,1.10226,1.10169,1.10184,135
1704693000000,1.10184,1.10202,1.10156,1.10169,136
1704693300000,1.10169,1.10181,1.10149,1.10159,137
1704693600000,1.10159,1.10166,1.10148,1.10155,138
1704693900000,1.10155,1.10157,1.1015,1.10156,139
1704694200000,1.10156,1.10167,1.10154,1.10162,140
1704694500000,1.10162,1.10183,1.10161,1.10172,141
1704694800000,1.10172,1.10202,1.10169,1.10186,142
1704695100000,1.10186,1.10223,1.1018,1.10203,143
1704695400000,1.10203,1.10246,1.10194,1.10221,144
1704695700000,1.10221,1.10268,1.1021,1.1024,145
1704696000000,1.1024,1.10289,1.10227,1.1026,146
1704696300000,1.1026,1.10308,1.10244,1.10278,147
1704696600000,1.10278,1.10324,1.1026,1.10295,148
1704696900000,1.10295,1.10337,1.10275,1.10309,149
1704697200000,1.10309,1.10346,1.10287,1.10321,100
1704697500000,1.10321,1.1035,1.10297,1.1033,101
1704697800000,1.1033,1.10351,1.10304,1.10335,102
1704698100000,1.10335,1.10348,1.10308,1.10337,103
1704698400000,1.10337,1.10342,1.10309,1.10337,104
1704698700000,1.10337,1.10338,1.10305,1.10334,105
1704699000000,1.10334,1.10341,1.10301,1.1033,106
1704699300000,1.1033,1.10342,1.10295,1.10325,107
1704699600000,1.10325,1.10343,1.1029,1.1032,108
1704699900000,1.1032,1.10342,1.10286,1.10316,109
1704700200000,1.10316,1.10342,1.10285,1.10314,110
1704700500000,1.10314,1.10343,1.10285,1.10315,111
1704700800000,1.10315,1.10349,1.10287,1.10319,112
1704701100000,1.10319,1.10357,1.10292,1.10327,113
1704701400000,1.10327,1.10369,1.10302,1.1034,114
1704701700000,1.1034,1.10384,1.10316,1.10357,115
1704702000000,1.10357,1.10403,1.10335,1.1038,116
1704702300000,1.1038,1.10426,1.10359,1.10406,117
1704702600000,1.10406,1.10452,1.10388,1.10437,118
1704702900000,1.10437,1.10481,1.10421,1.10472,119
1704703200000,1.10472,1.10513,1.10458,1.10509,120
1704703500000,1.10509,1.10551,1.10498,1.10548,121
1704703800000,1.10548,1.10597,1.1054,1.10589,122
1704704100000,1.10589,1.10643,1.10583,1.10629,123
1704704400000,1.10629,1.10687,1.10626,1.10668,124
1704704700000,1.10668,1.10729,1.10668,1.10705,125
1704705000000,1.10705,1.10766,1.10703,1.10739,126
1704705300000,1.10739,1.10799,1.10735,1.1077,127
1704705600000,1.1077,1.10825,1.10762,1.10796,128
1704705900000,1.10796,1.10846,1.10786,1.10816,129
1704706200000,1.10816,1.10861,1.10804,1.10832,130
1704706500000,1.10832,1.10869,1.10817,1.10843,131
1704706800000,1.10843,1.10871,1.10825,1.10848,132
1704707100000,1.10848,1.10867,1.10829,1.10849,133
1704707400000,1.10849,1.10862,1.10824,1.10845,134
1704707700000,1.10845,1.10853,1.10815,1.10839,135
1704708000000,1.10839,1.1084,1.10805,1.10829,136
1704708300000,1.10829,1.10834,1.10792,1.10818,137
1704708600000,1.10818,1.10829,1.10779,1.10807,138
1704708900000,1.10807,1.10822,1.10767,1.10795,139
1704709200000,1.10795,1.10815,1.10755,1.10785,140
1704709500000,1.10785,1.10809,1.10746,1.10776,141
1704709800000,1.10776,1.10803,1.10739,1.10769,142
1704710100000,1.10769,1.10798,1.10735,1.10765,143
1704710400000,1.10765,1.10795,1.10735,1.10765,144
1704710700000,1.10765,1.10796,1.10735,1.10767,145
1704711000000,1.10767,1.108,1.10738,1.10772,146
1704711300000,1.10772,1.10805,1.10744,1.10779,147
1704711600000,1.10779,1.1081,1.10753,1.10789,148
1704711900000,1.10789,1.10816,1.10764,1.10799,149
1704712200000,1.10799,1.10822,1.10776,1.1081,100
1704712500000,1.1081,1.10827,1.10789,1.10821,101
1704712800000,1.10821,1.1083,1.10801,1.1083,102
1704713100000,1.1083,1.10843,1.10812,1.10837,103
1704713400000,1.10837,1.10852,1.10821,1.1084,104
1704713700000,1.1084,1.10857,1.10827,1.1084,105
1704714000000,1.1084,1.10861,1.10825,1.10835,106
1704714300000,1.10835,1.1086,1.10818,1.10825,107
1704714600000,1.10825,1.10853,1.10805,1.1081,108
1704714900000,1.1081,1.1084,1.10788,1.1079,109
1704715200000,1.1079,1.1082,1.10764,1.10765,110
1704715500000,1.10765,1.10794,1.10732,1.10735,111
1704715800000,1.10735,1.10762,1.10695,1.10701,112
1704716100000,1.10701,1.10725,1.10656,1.10664,113
1704716400000,1.10664,1.10684,1.10614,1.10625,114
1704716700000,1.10625,1.1064,1.1057,1.10584,115
1704717000000,1.10584,1.10594,1.10527,1.10543,116
1704717300000,1.10543,1.10547,1.10484,1.10503,117
1704717600000,1.10503,1.10504,1.10444,1.10464,118
1704717900000,1.10464,1.10472,1.10406,1.10428,119
1704718200000,1.10428,1.10441,1.10371,1.10395,120
1704718500000,1.10395,1.10414,1.10341,1.10367,121
1704718800000,1.10367,1.10389,1.10316,1.10343,122
1704719100000,1.10343,1.10369,1.10296,1.10323,123
1704719400000,1.10323,1.10352,1.1028,1.10309,124
1704719700000,1.10309,1.10339,1.1027,1.10299,125
1704720000000,1.10299,1.10329,1.10263,1.10293,126
1704720300000,1.10293,1.10322,1.10261,1.10291,127
1704720600000,1.10291,1.10318,1.10261,1.10292,128
1704720900000,1.10292,1.10318,1.10262,1.10295,129
1704721200000,1.10295,1.10318,1.10266,1.10299,130
1704721500000,1.10299,1.10317,1.10271,1.10304,131
1704721800000,1.10304,1.10316,1.10277,1.10308,132
1704722100000,1.10308,1.10313,1.10282,1.1031,133
1704722400000,1.1031,1.10314,1.10286,1.10311,134
1704722700000,1.10311,1.1032,1.10286,1.10309,135
1704723000000,1.10309,1.10324,1.10283,1.10304,136
1704723300000,1.10304,1.10324,1.10277,1.10296,137
1704723600000,1.10296,1.1032,1.10268,1.10285,138
1704723900000,1.10285,1.10312,1.10257,1.10271,139
1704724200000,1.10271,1.103,1.10243,1.10254,140
1704724500000,1.10254,1.10284,1.10227,1.10236,141
1704724800000,1.10236,1.10266,1.1021,1.10217,142
1704725100000,1.10217,1.10245,1.10193,1.10197,143
1704725400000,1.10197,1.10223,1.10177,1.10178,144
1704725700000,1.10178,1.102,1.10159,1.1016,145
1704726000000,1.1016,1.10178,1.10141,1.10146,146
1704726300000,1.10146,1.10158,1.10127,1.10134,147
1704726600000,1.10134,1.10141,1.10117,1.10127,148
1704726900000,1.10127,1.10127,1.10112,1.10124,149
1704727200000,1.10124,1.10132,1.10109,1.10127,100
1704727500000,1.10127,1.10146,1.1011,1.10135,101
1704727800000,1.10135,1.10165,1.10116,1.10148,102
1704728100000,1.10148,1.10188,1.10127,1.10167,103
1704728400000,1.10167,1.10215,1.10144,1.10191,104
1704728700000,1.10191,1.10246,1.10166,1.10218,105
1704729000000,1.10218,1.10279,1.10192,1.1025,106
1704729300000,1.1025,1.10314,1.10222,1.10284,107
1704729600000,1.10284,1.10348,1.10255,1.10319,108
1704729900000,1.10319,1.10383,1.1029,1.10355,109
1704730200000,1.10355,1.10415,1.10325,1.10391,110
1704730500000,1.10391,1.10446,1.10361,1.10425,111
1704730800000,1.10425,1.10473,1.10395,1.10457,112
1704731100000,1.10457,1.10496,1.10427,1.10485,113
1704731400000,1.10485,1.10515,1.10456,1.1051,114
1704731700000,1.1051,1.10532,1.10482,1.10531,115
1704732000000,1.10531,1.10554,1.10503,1.10547,116
1704732300000,1.10547,1.10572,1.10521,1.1056,117
1704732600000,1.1056,1.10585,1.10534,1.10567,118
1704732900000,1.10567,1.10594,1.10544,1.10572,119
1704733200000,1.10572,1.10598,1.1055,1.10573,120
1704733500000,1.10573,1.10601,1.10551,1.10571,121
1704733800000,1.10571,1.10601,1.1055,1.10568,122
1704734100000,1.10568,1.10598,1.10549,1.10564,123
1704734400000,1.10564,1.10593,1.10547,1.1056,124
1704734700000,1.1056,1.10587,1.10547,1.10557,125
1704735000000,1.10557,1.10581,1.10548,1.10556,126
1704735300000,1.10556,1.10577,1.10551,1.10557,127
1704735600000,1.10557,1.10576,1.10555,1.10561,128
1704735900000,1.10561,1.10578,1.10561,1.10569,129
1704736200000,1.10569,1.10582,1.10566,1.10579,130
1704736500000,1.10579,1.10596,1.10574,1.10593,131
1704736800000,1.10593,1.10619,1.10585,1.1061,132
1704737100000,1.1061,1.10644,1.10599,1.1063,133
1704737400000,1.1063,1.1067,1.10616,1.10651,134
1704737700000,1.10651,1.10697,1.10635,1.10674,135
1704738000000,1.10674,1.10723,1.10656,1.10696,136
1704738300000,1.10696,1.10747,1.10676,1.10718,137
1704738600000,1.10718,1.10769,1.10696,1.10739,138
1704738900000,1.10739,1.10786,1.10715,1.10756,139
1704739200000,1.10756,1.10799,1.10731,1.1077,140
1704739500000,1.1077,1.10806,1.10744,1.1078,141
1704739800000,1.1078,1.10808,1.10752,1.10785,142
1704740100000,1.10785,1.10803,1.10756,1.10785,143
1704740400000,1.10785,1.10798,1.1075,1.10779,144
1704740700000,1.10779,1.10786,1.10738,1.10767,145
1704741000000,1.10767,1.10769,1.10721,1.10751,146
1704741300000,1.10751,1.10755,1.10699,1.10729,147
1704741600000,1.10729,1.10739,1.10673,1.10702,148
1704741900000,1.10702,1.10718,1.10644,1.10673,149
1704742200000,1.10673,1.10693,1.10612,1.1064,100
1704742500000,1.1064,1.10664,1.10579,1.10606,101
1704742800000,1.10606,1.10633,1.10545,1.10571,102
1704743100000,1.10571,1.106,1.10511,1.10536,103
1704743400000,1.10536,1.10566,1.1048,1.10503,104
1704743700000,1.10503,1.10532,1.1045,1.10471,105
1704744000000,1.10471,1.10499,1.10424,1.10443,106
1704744300000,1.10443,1.10468,1.10401,1.10418,107
1704744600000,1.10418,1.10439,1.10382,1.10397,108
1704744900000,1.10397,1.10413,1.10367,1.10379,109
1704745200000,1.10379,1.10391,1.10357,1.10366,110
1704745500000,1.10366,1.10372,1.1035,1.10357,111
1704745800000,1.10357,1.10357,1.10347,1.10351,112
1704746100000,1.10351,1.10357,1.10346,1.10348,113
1704746400000,1.10348,1.1036,1.10345,1.10347,114
1704746700000,1.10347,1.10364,1.10343,1.10347,115
1704747000000,1.10347,1.10369,1.1034,1.10347,116
1704747300000,1.10347,1.10373,1.10338,1.10347,117
1704747600000,1.10347,1.10375,1.10334,1.10346,118
1704747900000,1.10346,1.10375,1.10328,1.10342,119
1704748200000,1.10342,1.10372,1.10319,1.10336,120
1704748500000,1.10336,1.10365,1.10308,1.10327,121
1704748800000,1.10327,1.10354,1.10293,1.10314,122
1704749100000,1.10314,1.10338,1.10275,1.10298,123
1704749400000,1.10298,1.10318,1.10253,1.10278,124
1704749700000,1.10278,1.10293,1.10229,1.10255,125
1704750000000,1.10255,1.10264,1.10202,1.10229,126
1704750300000,1.10229,1.10233,1.10173,1.10201,127
1704750600000,1.10201,1.10203,1.10144,1.10173,128
1704750900000,1.10173,1.10181,1.10114,1.10144,129
1704751200000,1.10144,1.10157,1.10086,1.10116,130
1704751500000,1.10116,1.10134,1.10059,1.10089,131
1704751800000,1.10089,1.10112,1.10036,1.10066,132
1704752100000,1.10066,1.10092,1.10016,1.10046,133
1704752400000,1.10046,1.10074,1.10002,1.1003,134
1704752700000,1.1003,1.1006,1.09992,1.1002,135
1704753000000,1.1002,1.1005,1.09988,1.10015,136
1704753300000,1.10015,1.10044,1.09989,1.10016,137
1704753600000,1.10016,1.10048,1.09992,1.10022,138
1704753900000,1.10022,1.10057,1.1,1.10034,139
1704754200000,1.10034,1.1007,1.10014,1.10051,140
1704754500000,1.10051,1.10086,1.10033,1.10073,141
1704754800000,1.10073,1.10106,1.10057,1.10098,142
1704755100000,1.10098,1.10129,1.10085,1.10126,143
1704755400000,1.10126,1.1016,1.10116,1.10157,144
1704755700000,1.10157,1.10197,1.10148,1.10188,145
1704756000000,1.10188,1.10234,1.10182,1.10219,146
1704756300000,1.10219,1.10269,1.10216,1.10249,147
1704756600000,1.10249,1.10301,1.10249,1.10277,148
1704756900000,1.10277,1.1033,1.10275,1.10303,149
1704757200000,1.10303,1.10355,1.10298,1.10326,100
1704757500000,1.10326,1.10375,1.10318,1.10345,101
1704757800000,1.10345,1.1039,1.10334,1.1036,102
1704758100000,1.1036,1.10401,1.10347,1.10372,103
1704758400000,1.10372,1.10407,1.10357,1.10381,104
1704758700000,1.10381,1.10409,1.10364,1.10387,105
1704759000000,1.10387,1.10408,1.10367,1.10391,106
1704759300000,1.10391,1.10405,1.10369,1.10393,107
1704759600000,1.10393,1.10401,1.1037,1.10395,108
1704759900000,1.10395,1.10397,1.1037,1.10397,109
1704760200000,1.10397,1.10405,1.1037,1.10399,110
1704760500000,1.10399,1.10415,1.10372,1.10404,111
1704760800000,1.10404,1.10428,1.10376,1.10412,112
1704761100000,1.10412,1.10443,1.10382,1.10422,113
1704761400000,1.10422,1.10462,1.10392,1.10437,114
1704761700000,1.10437,1.10483,1.10407,1.10455,115
1704762000000,1.10455,1.10507,1.10425,1.10477,116
1704762300000,1.10477,1.10533,1.10448,1.10503,117
1704762600000,1.10503,1.10562,1.10474,1.10533,118
1704762900000,1.10533,1.10593,1.10505,1.10566,119
1704763200000,1.10566,1.10625,1.10538,1.106,120
1704763500000,1.106,1.10657,1.10574,1.10636,121
1704763800000,1.10636,1.10689,1.10612,1.10673,122
1704764100000,1.10673,1.10719,1.1065,1.10709,123
1704764400000,1.10709,1.10748,1.10688,1.10743,124
1704764700000,1.10743,1.10776,1.10724,1.10775,125
1704765000000,1.10775,1.1081,1.10758,1.10803,126
1704765300000,1.10803,1.1084,1.10788,1.10827,127
1704765600000,1.10827,1.10864,1.10815,1.10846,128
1704765900000,1.10846,1.10882,1.10836,1.1086,129
1704766200000,1.1086,1.10893,1.10852,1.10867,130
1704766500000,1.10867,1.10898,1.10863,1.1087,131
1704766800000,1.1087,1.109,1.10865,1.10867,132
1704767100000,1.10867,1.10897,1.10858,1.10859,133
1704767400000,1.10859,1.10887,1.10842,1.10846,134
1704767700000,1.10846,1.10873,1.10823,1.1083,135
1704768000000,1.1083,1.10853,1.10801,1.1081,136
1704768300000,1.1081,1.1083,1.10778,1.10789,137
1704768600000,1.10789,1.10804,1.10753,1.10767,138
1704768900000,1.10767,1.10776,1.10729,1.10745,139
1704769200000,1.10745,1.10748,1.10706,1.10724,140
1704769500000,1.10724,1.10727,1.10684,1.10705,141
1704769800000,1.10705,1.10714,1.10666,1.10688,142
1704770100000,1.10688,1.10703,1.1065,1.10674,143
1704770400000,1.10674,1.10693,1.10637,1.10663,144
1704770700000,1.10663,1.10687,1.10629,1.10656,145
1704771000000,1.10656,1.10682,1.10623,1.10651,146
1704771300000,1.10651,1.1068,1.10621,1.1065,147
1704771600000,1.1065,1.10681,1.1062,1.10651,148
1704771900000,1.10651,1.10683,1.10621,1.10654,149
1704772200000,1.10654,1.10686,1.10624,1.10657,100
1704772500000,1.10657,1.10687,1.10628,1.10661,101
1704772800000,1.10661,1.10687,1.10632,1.10665,102
1704773100000,1.10665,1.10684,1.10636,1.10666,103
1704773400000,1.10666,1.10679,1.10637,1.10665,104
1704773700000,1.10665,1.10673,1.10635,1.10661,105
1704774000000,1.10661,1.10663,1.10628,1.10654,106
1704774300000,1.10654,1.10659,1.10618,1.10642,107
1704774600000,1.10642,1.10653,1.10604,1.10626,108
1704774900000,1.10626,1.10642,1.10585,1.10605,109
1704775200000,1.10605,1.10626,1.10562,1.1058,110
1704775500000,1.1058,1.10605,1.10535,1.10551,111
1704775800000,1.10551,1.10579,1.10506,1.10519,112
1704776100000,1.10519,1.10549,1.10474,1.10485,113
1704776400000,1.10485,1.10515,1.1044,1.10449,114
1704776700000,1.10449,1.10478,1.10406,1.10412,115
1704777000000,1.10412,1.10439,1.10372,1.10375,116
1704777300000,1.10375,1.104,1.10339,1.1034,117
1704777600000,1.1034,1.10361,1.10305,1.10307,118
1704777900000,1.10307,1.10324,1.10273,1.10278,119
1704778200000,1.10278,1.10289,1.10245,1.10252,120
1704778500000,1.10252,1.10258,1.10221,1.10232,121
1704778800000,1.10232,1.10232,1.10203,1.10216,122
1704779100000,1.10216,1.10222,1.10191,1.10206,123
1704779400000,1.10206,1.10218,1.10184,1.10201,124
1704779700000,1.10201,1.10219,1.10181,1.10201,125
1704780000000,1.10201,1.10228,1.1018,1.10207,126
1704780300000,1.10207,1.10242,1.10183,1.10216,127
1704780600000,1.10216,1.10257,1.10191,1.10229,128
1704780900000,1.10229,1.10274,1.10203,1.10244,129
1704781200000,1.10244,1.10292,1.10217,1.10262,130
1704781500000,1.10262,1.10309,1.10233,1.1028,131
1704781800000,1.1028,1.10325,1.1025,1.10298,132
1704782100000,1.10298,1.10338,1.10268,1.10314,133
1704782400000,1.10314,1.10349,1.10284,1.10329,134
1704782700000,1.10329,1.10357,1.103,1.10342,135
1704783000000,1.10342,1.10361,1.10312,1.10352,136
1704783300000,1.10352,1.10362,1.10323,1.10359,137
1704783600000,1.10359,1.10364,1.1033,1.10362,138
1704783900000,1.10362,1.10371,1.10335,1.10362,139
1704784200000,1.10362,1.10376,1.10334,1.1036,140
1704784500000,1.1036,1.10379,1.10331,1.10356,141
1704784800000,1.10356,1.10379,1.10327,1.1035,142
1704785100000,1.1035,1.10376,1.10322,1.10343,143
1704785400000,1.10343,1.10372,1.10317,1.10337,144
1704785700000,1.10337,1.10367,1.10314,1.10332,145
1704786000000,1.10332,1.10361,1.10313,1.10328,146
1704786300000,1.10328,1.10357,1.10315,1.10328,147
1704786600000,1.10328,1.10357,1.10318,1.10331,148
1704786900000,1.10331,1.1036,1.10323,1.10338,149
1704787200000,1.10338,1.10368,1.10333,1.10349,100
1704787500000,1.10349,1.10379,1.10347,1.10365,101
1704787800000,1.10365,1.10394,1.10365,1.10386,102
1704788100000,1.10386,1.10414,1.10383,1.10412,103
1704788400000,1.10412,1.10446,1.10406,1.10442,104
1704788700000,1.10442,1.10485,1.10433,1.10475,105
1704789000000,1.10475,1.10526,1.10464,1.10511,106
1704789300000,1.10511,1.10569,1.10497,1.10549,107
1704789600000,1.10549,1.10612,1.10533,1.10587,108
1704789900000,1.10587,1.10653,1.10569,1.10626,109
1704790200000,1.10626,1.10693,1.10606,1.10663,110
1704790500000,1.10663,1.10728,1.10641,1.10698,111
1704790800000,1.10698,1.1076,1.10674,1.10731,112
1704791100000,1.10731,1.10787,1.10705,1.10759,113
1704791400000,1.10759,1.10808,1.10732,1.10782,114
1704791700000,1.10782,1.10823,1.10754,1.10801,115
1704792000000,1.10801,1.10831,1.10772,1.10814,116
1704792300000,1.10814,1.10834,1.10785,1.10823,117
1704792600000,1.10823,1.10832,1.10793,1.10826,118
1704792900000,1.10826,1.10826,1.10795,1.10825,119
1704793200000,1.10825,1.1083,1.10789,1.10819,120
1704793500000,1.10819,1.10831,1.10781,1.10811,121
1704793800000,1.10811,1.10828,1.10771,1.108,122
1704794100000,1.108,1.10821,1.10759,1.10787,123
1704794400000,1.10787,1.10812,1.10747,1.10774,124
1704794700000,1.10774,1.10802,1.10735,1.10761,125
1704795000000,1.10761,1.1079,1.10725,1.10749,126
1704795300000,1.10749,1.10779,1.10716,1.10739,127
1704795600000,1.10739,1.10768,1.10711,1.10731,128
1704795900000,1.10731,1.10759,1.10708,1.10726,129
1704796200000,1.10726,1.10751,1.10708,1.10725,130
1704796500000,1.10725,1.10746,1.10711,1.10726,131
1704796800000,1.10726,1.10746,1.10714,1.1073,132
1704797100000,1.1073,1.10747,1.10721,1.10736,133
1704797400000,1.10736,1.10749,1.1073,1.10745,134
1704797700000,1.10745,1.10756,1.10741,1.10754,135
1704798000000,1.10754,1.10771,1.10753,1.10764,136
1704798300000,1.10764,1.10786,1.10762,1.10773,137
1704798600000,1.10773,1.10799,1.10769,1.10781,138
1704798900000,1.10781,1.10809,1.10774,1.10786,139
1704799200000,1.10786,1.10814,1.10776,1.10788,140
1704799500000,1.10788,1.10817,1.10774,1.10786,141
1704799800000,1.10786,1.10816,1.10765,1.1078,142
1704800100000,1.1078,1.1081,1.10752,1.10769,143
1704800400000,1.10769,1.10797,1.10733,1.10752,144
1704800700000,1.10752,1.10779,1.10709,1.1073,145
1704801000000,1.1073,1.10754,1.10681,1.10704,146
1704801300000,1.10704,1.10723,1.10648,1.10673,147
1704801600000,1.10673,1.10687,1.10612,1.10638,148
1704801900000,1.10638,1.10646,1.10572,1.106,149
1704802200000,1.106,1.10602,1.10531,1.10559,100
1704802500000,1.10559,1.10563,1.10489,1.10518,101
1704802800000,1.10518,1.10527,1.10446,1.10476,102
1704803100000,1.10476,1.10491,1.10405,1.10435,103
1704803400000,1.10435,1.10455,1.10366,1.10396,104
1704803700000,1.10396,1.1042,1.1033,1.1036,105
1704804000000,1.1036,1.10387,1.10298,1.10327,106
1704804300000,1.10327,1.10356,1.1027,1.10299,107
1704804600000,1.10299,1.10329,1.10247,1.10275,108
1704804900000,1.10275,1.10305,1.1023,1.10256,109
1704805200000,1.10256,1.10284,1.10217,1.10242,110
1704805500000,1.10242,1.10267,1.10208,1.10232,111
1704805800000,1.10232,1.10254,1.10205,1.10226,112
1704806100000,1.10226,1.10244,1.10205,1.10224,113
1704806400000,1.10224,1.10238,1.10207,1.10225,114
1704806700000,1.10225,1.10235,1.1021,1.10228,115
1704807000000,1.10228,1.10234,1.10216,1.10233,116
1704807300000,1.10233,1.10242,1.10222,1.10237,117
1704807600000,1.10237,1.10252,1.10229,1.10241,118
1704807900000,1.10241,1.1026,1.10236,1.10244,119
1704808200000,1.10244,1.10265,1.10241,1.10244,120
1704808500000,1.10244,1.10269,1.10242,1.10242,121
1704808800000,1.10242,1.1027,1.10234,1.10237,122
1704809100000,1.10237,1.10266,1.10223,1.10229,123
1704809400000,1.10229,1.10259,1.10209,1.10217,124
1704809700000,1.10217,1.10247,1.10192,1.10203,125
1704810000000,1.10203,1.10231,1.10174,1.10187,126
1704810300000,1.10187,1.10212,1.10153,1.10169,127
1704810600000,1.10169,1.1019,1.10132,1.1015,128
1704810900000,1.1015,1.10166,1.1011,1.10131,129
1704811200000,1.10131,1.10141,1.1009,1.10112,130
1704811500000,1.10112,1.10117,1.10072,1.10095,131
1704811800000,1.10095,1.10096,1.10056,1.10082,132
1704812100000,1.10082,1.10088,1.10044,1.10071,133
1704812400000,1.10071,1.10084,1.10037,1.10065,134
1704812700000,1.10065,1.10083,1.10035,1.10064,135
1704813000000,1.10064,1.1009,1.10034,1.10068,136
1704813300000,1.10068,1.10103,1.10038,1.10077,137
1704813600000,1.10077,1.1012,1.10047,1.10092,138
1704813900000,1.10092,1.10142,1.10062,1.10112,139
1704814200000,1.10112,1.10167,1.10083,1.10137,140
1704814500000,1.10137,1.10195,1.10108,1.10166,141
1704814800000,1.10166,1.10226,1.10138,1.10199,142
1704815100000,1.10199,1.10258,1.10172,1.10234,143
1704815400000,1.10234,1.1029,1.10208,1.10271,144
1704815700000,1.10271,1.10322,1.10246,1.10308,145
1704816000000,1.10308,1.10354,1.10285,1.10344,146
1704816300000,1.10344,1.10383,1.10323,1.10379,147
